ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,factor_expansion
2024,7,18357,1,84,1,1,202307183571008411,1,1,1,1,2,,1,47,1,1,9.0,10.0,1976,1,,,,,,,,,,,,,,,,7111.0,4100.0,3,5,1,,3,100.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2,,2,2,2,630,120.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,2728.0,520,,,,,,,,3248.0,3248.0,3248,1,371.450696687132
2024,7,18357,1,84,1,1,202307183571008412,1,2,2,1,2,,2,43,2,2,1.0,4.0,1981,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,1,13,2,3,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,6,2,,,,,,,,,,,,,1,413.936600359728
2024,7,18357,1,84,1,1,202307183571008414,1,3,3,1,2,,1,25,3,3,23.0,11.0,1998,1,,,,,,,,,,,,,,,,4417.0,8411.0,3,2,,,5,600.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,4.0,44.0,1,,1,1,1,2,4,3000,,,,,,400.0,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,3000.0,,,,,400,,,,3400.0,3000.0,3400,1,416.020061934167
2024,7,18357,1,84,1,1,202307183571008415,1,4,3,1,2,,1,14,4,4,22.0,5.0,2010,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,377.185975330111
2024,7,18357,1,84,1,1,202307183571008413,1,5,6,1,2,,2,73,5,1,13.0,10.0,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,4,,,,,,,,,,,,,1,326.067800337869
2024,7,18357,1,84,1,1,202307183571008416,1,6,11,1,2,,1,23,6,6,3.0,1.0,2001,1,,,,,,,,,,,,,,,,7111.0,4100.0,3,5,3,2,1,5.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,24.0,,48.0,2,48,2,,2,1,2,350,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1516.0,,,,,,,,,1516.0,1516.0,1516,1,377.185975330111
2024,7,47251,1,6,1,1,202307472511000611,1,1,1,1,2,,1,43,1,1,3.0,12.0,1980,1,,,,,,,,,,,,,,,,8343.0,4923.0,3,5,1,,1,15.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,54.0,,54.0,1,,1,1,1,1,2,420,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1819.0,,,,,,,,,1819.0,1819.0,1819,1,483.518725799456
2024,7,47251,1,6,1,1,202307472511000612,1,2,2,1,2,,2,37,2,2,29.0,12.0,1986,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,481.097225545259
2024,7,47251,1,7,1,1,202307472511000711,1,1,1,1,2,,1,86,1,1,22.0,6.0,1938,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,431.718044376195
2024,7,47251,1,7,1,1,202310472511000712,1,2,2,1,2,,2,75,2,2,2.0,3.0,1949,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,7,4,,,,,,,,,,,,,1,378.971837585435
2024,7,47251,1,8,1,1,202307472511000811,1,1,1,1,2,,2,77,1,1,17.0,7.0,1946,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,6,5,,1,2,2,2,2,2,10,7,3,,,,,,,,,,,,,1,378.971837585435
2024,7,47251,1,8,1,1,202307472511000812,1,2,2,1,2,,1,82,2,2,26.0,11.0,1941,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,7,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,4,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,431.718044376195
2024,7,47251,1,8,1,1,202307472511000813,1,3,3,1,2,,1,41,3,3,18.0,12.0,1982,1,,,,,,,,,,,,,,,,9334.0,4921.0,2,,3,2,1,1.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,30.0,,30.0,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,,3,2,2,2,2,1,2,10,9,1,,,650,,,,,,,650.0,650.0,650,1,483.518725799456
2024,7,17910,1,92,1,1,202304179101009211,1,1,1,1,2,,2,70,1,1,26.0,10.0,1953,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,501.383458305203
2024,7,17910,1,92,1,1,202304179101009212,1,2,3,1,2,,2,51,2,1,7.0,11.0,1972,1,,,,,,,,,,,,,,,,2255.0,8610.0,3,2,,,5,9998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2,,2,2,4,2500,15.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,2500.0,450,,,,,,,58,2950.0,2950.0,3008,1,501.383458305203
2024,7,17910,1,94,1,1,202304179101009411,1,1,1,1,2,,1,72,1,1,24.0,6.0,1952,1,,,,,,,,,,,,,,,,2411.0,6920.0,2,,3,2,1,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,10.0,,10.0,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,,,1500,,,,,,,1500.0,1500.0,1500,1,571.167207255336
2024,7,17910,1,94,1,1,202304179101009412,1,2,2,1,2,,2,69,2,2,27.0,11.0,1954,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,3,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,501.383458305203
2024,7,17910,1,94,1,1,202304179101009413,1,3,3,1,2,,2,35,3,3,24.0,8.0,1988,1,,,,,,,,,,,,,,,,4321.0,4771.0,3,5,1,,1,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,30.0,16.0,46.0,1,,1,1,1,2,2,280,,,,,,500.0,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1212.0,,,,,500,,,,1712.0,1212.0,1712,1,636.496348282189
2024,7,17796,1,115,1,1,202307177961011511,1,1,1,1,2,,1,65,1,1,19.0,9.0,1958,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,5223.0,4711.0,4,,2,2,1,2.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,,70.0,1,,2,,2,,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,,,,,,,,,,,1,433.671410605155
2024,7,17796,1,115,1,1,202307177961011512,1,2,2,1,2,,2,60,2,2,20.0,12.0,1963,1,,,,,,,,,,,,,,,,5212.0,4711.0,2,,2,2,1,2.0,0.0,0.0,2.0,11.0,5.0,10.0,5.0,33.0,,70.0,2,70,1,1,1,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1502,260.0,,,,,,1762.0,1762.0,1762,1,380.686546523154
2024,7,17796,1,117,1,1,202307177961011711,1,1,1,1,2,,1,83,1,1,21.0,12.0,1940,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,1,,2,2,2,2,2,2,1,1,4,,,,,,,,,,,,,1,433.671410605155
2024,7,17796,1,117,1,1,202307177961011712,1,2,3,1,2,,2,49,2,2,17.0,9.0,1974,1,,,,,,,,,,,,,,,,4416.0,1410.0,3,5,1,,5,1000.0,0.0,10.0,10.0,10.0,10.0,10.0,7.0,57.0,,57.0,1,,1,1,1,2,4,1350,54.0,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1350.0,67,,,,,,,384,1417.0,1417.0,1801,1,380.686546523154
2024,7,17796,1,118,1,1,202307177961011811,1,1,1,1,2,,2,55,1,1,27.0,6.0,1969,1,,,,,,,,,,,,,,,,9535.0,4799.0,2,,3,2,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,14.0,,14.0,1,,1,2,2,2,,,,,,,,,,,,,,,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,,,200,38.0,,,,,,238.0,238.0,238,1,380.686546523154
